회계연도,기관명,계약명,계약일,계약금액,계약방법,계약상대자,키워드
2023,제주중앙초등학교,2024학년도 입학식 운영 물품(싸인펜 외 11종) 구입,2024-02-26,1379610,1인수의,신동아문구 시청점,(전수)
2023,제주북초등학교,행정실 복사기 및 프린터 토너 구입,2024-02-26,1030000,1인수의,(주)대성정보기술,(전수)
2023,제주여자상업고등학교,업무용 소모품 구입,2024-02-26,1731650,1인수의,주식회사 신동아문구,(전수)
2023,한림공업고등학교,교악대 관악부 악기 구입,2024-02-26,1950000,1인수의,제이뮤직,(전수)
2023,한림공업고등학교,2024학년도 학생용 교과서대금 지급,2024-02-26,29994600,1인수의,주주교과서,(전수)
2023,삼성여자고등학교,꽃화분 및 소모품 구입,2024-02-26,1100000,1인수의,녹원꽃방,(전수)
2023,대정여자고등학교,"2024학년도 교사용 교과서 및 지도서(국어 외 56종, 98권) 대금 지급",2024-02-26,2606080,1인수의,주주교과서,(전수)
2023,대정여자고등학교,"2024학년도 학생용 교과서(국어 외 56종, 3,315권) 대금 지급",2024-02-26,24127180,1인수의,주주교과서,(전수)
2023,대정여자고등학교,사무용품(각대 봉투 등 32종) 구입,2024-02-26,1789220,1인수의,주식회사신동아문구,(전수)
2023,대정고등학교,기숙사 및 본관 화장실 누수에 따른 배관 작업 실시,2024-02-26,1133000,1인수의,긴급수도설비,(전수)
2023,한라초등학교,[카드]공무직 중대재해예방을 위한 마사지기 구입,2024-02-26,3262000,1인수의,복정제형(주),(전수)
2023,도평초등학교,돌봄교실 학습자료 구입(진행문서화일판지 외 22종),2024-02-26,1014120,1인수의,주식회사 신동아문구,(전수)
2023,아라초등학교,교원 연수자료 제작 및 관리 물품(펀치 슬라이드외) 구입,2024-02-26,1319500,1인수의,주식회사 쓰리피자기경영연구소,(전수)
2023,서귀중앙초등학교,학교 위생관리용품 구입,2024-02-26,1080000,1인수의,유진씨앤지,(전수)
2023,서귀포초등학교,유치원 운영보전금 교재교구(컬렉타교육세트) 구입대금 지급,2024-02-26,1026200,1인수의,제주교재사,(전수)
2023,서귀포초등학교,유치원 누리과정 활동교구(커뮤니티할로우블록) 구입대금 지급,2024-02-26,1590730,1인수의,제주보육사,(전수)
2023,동화초등학교,유치원 입학식 무대장식 물품 구입,2024-02-26,1800000,1인수의,파티하라,(전수)
2023,수원초등학교,[카드]사무용품 구입,2024-02-26,1495350,1인수의,주식회사신동아문구,(전수)
2023,수원초등학교,중앙현관 및 출입구 사인물 제작,2024-02-26,9991300,1인수의,포인트포,(전수)
2023,제주중학교,2024학년도 신입생을 위한 도서 구입,2024-02-26,2077050,1인수의,오현서점,(전수)
2023,아라초등학교,위생용품(점보롤화장지외) 구입,2024-02-26,3000000,1인수의,에코소랑,(전수)
2023,백록초등학교,행정실 물품 구입,2024-02-26,3254720,1인수의,주식회사신동아문구,(전수)
2023,아라중학교,2024학년도 학급 증가에 따른 미술실 이전 공사 외,2024-02-26,3450000,1인수의,예가건축,(전수)
2023,새서귀초등학교,"폐기물(혼합,목재) 처리비 지급",2024-02-26,1641000,1인수의,보람환경,(전수)
2023,신제주초등학교,본관 3층 역사관 내 6학년 연수실 수도 설비 공사,2024-02-26,4400000,1인수의,제주하수구씽크대막힘변기막힘뚫는참된설비,(전수)
2023,장전초등학교,장전초 참여형 어린이놀이시설 설치에 따른 운임비 지급,2024-02-26,3063180,1인수의,(주)가이아글로벌,(전수)
2023,한라중학교,카드) 교수학습용 사무용품 구입(결재판 외),2024-02-26,2000000,1인수의,한라문구사,(전수)
2023,제주중앙중학교,교내 화단 정리 및 복토 작업,2024-02-25,3660000,1인수의,우진산업,(전수)
2023,종달초등학교,종달초등학교 천연잔디 운동장 개보수 공사 토목감리용역,2024-02-23,8240000,1인수의,(주)한일엔지니어링,(전수)
2023,종달초등학교,종달초등학교 천연잔디 운동장 개보수 공사에 따른 건설폐기물(우레탄( ...,2024-02-23,2767600,1인수의,주식회사한라환경,(전수)
2023,종달초등학교,종달초등학교 천연잔디 운동장 개보수 공사에 따른 건설폐기물(폐콘크리...,2024-02-23,5740350,1인수의,일승산업주식회사,(전수)
2023,남주고등학교,남주고등학교 옥상 난간 및 사다리 안전장치 설치 공사 발주,2024-02-23,6689000,1인수의,주식회사 동민건설,(전수)
2023,성산중학교,본관 옥상 국기게양대 설치 공사,2024-02-23,2896700,1인수의,탑상사,(전수)
2023,제주중앙고등학교,2023학년도 겨울방학 방과후 운영경비 지출,2024-02-23,3991500,1인수의,영주교육,(전수)
2023,함덕고등학교,함덕고등학교 음악과 교수학습기자재(악기) 구입,2024-02-23,48900000,1인수의,삼다종합악기,(전수)
2023,광령초등학교,(카드)맞춤형 학업성취도 평가를 위한 운영 물품 구입,2024-02-23,1050000,1인수의,(주)아이스크림미디어,(전수)
2023,표선고등학교,2024학년도 학생용 교과서 및 교사용 지도서 구입,2024-02-23,17218050,1인수의,(사)한국검인정교과서협회,(전수)
2023,오현고등학교,창호 필름 시공 및 외부 게시판 제작,2024-02-23,8897000,1인수의,건설광고,(전수)
2023,제주중앙여자고등학교,"(조달) 교원 정원 증가, 샐피존 이동에 따른 비품 및 교내 환경정리를 위 ...",2024-02-23,2695560,1인수의,주식회사포머스,(전수)
2023,서귀포고등학교,2024학년도 학생용 교과서 1차 구입,2024-02-23,52719940,1인수의,사단법인 한국교과서협회,(전수)
2023,남녕고등학교,폐기물 처리 용역 실시,2024-02-23,3196930,1인수의,대성엔지니어링,(전수)
2023,서귀포여자중학교,2024학년도 1학년 입학식 운영물품(형광펜외 2종) 구입,2024-02-23,1220000,1인수의,오피스디포 서귀포점(주),(전수)
2023,서광초등학교,교무실 노후화 씽크대 교체,2024-02-23,1000000,1인수의,아로미부엌가구,(전수)
2023,서광초등학교,화단 식재용 묘종 구입 및 식재,2024-02-23,1030000,1인수의,녹지조경,(전수)
2023,제주동중학교,노후 운동장 및 학교 안내 입간판 설치비,2024-02-23,3300000,1인수의,(주)수목테크,(전수)
2023,외도초등학교,2024학년도 입학식 물품 구입,2024-02-23,1343000,1인수의,(주)아이스크림미디어,(전수)
2023,노형초등학교,G2B)유치원 운영물품 구입(사무용의자),2024-02-23,1120000,1인수의,제주지방조달청,(전수)
2023,노형초등학교,방화셔터 보수작업,2024-02-23,2255000,1인수의,(주)명성자동문,(전수)
2023,한림중학교,관리실 칸막이 및 설비 공사,2024-02-23,4971000,1인수의,HNY,(전수)
2023,동남초등학교,핸드타올 외2종 구입,2024-02-23,1350750,1인수의,제주특별자치도장애인생산품판매시설,(전수)
2023,법환초등학교,도서관 현대화 사업을 위한 비품 구입,2024-02-23,2600000,1인수의,제주누림사무가구,(전수)
2023,제주영지학교,제주영지학교 내외벽 방수 페인트 공사,2024-02-23,11333200,1인수의,보수건설 주식회사,(전수)
2023,안덕초등학교,천연잔디운동장 잔디 보식 및 모래 배토 작업 등 실시,2024-02-23,7000000,1인수의,더존잔디조경,(전수)
2023,안덕초등학교,2023학년도 교직원 및 학부모 대상 교육복지 향상 커피머신 구입,2024-02-23,1470000,1인수의,제주판매(주),(전수)
2023,고산초등학교,학교 시설물 보수,2024-02-23,1782000,1인수의,나루 디자인,(전수)
2023,제주중앙중학교,모니터받침대 및 토너 구입,2024-02-23,2882000,1인수의,주식회사 해피넷,(전수)
2023,하귀초등학교,별관 1층 장애인화장실 외 온수기 설치,2024-02-23,1925000,1인수의,신제주보일러설비,(전수)
2023,한국뷰티고등학교,[명시이월](고) 미용실습실 환경개선에 따른 3층 헤어실습실 씽크대 교체,2024-02-23,5286700,1인수의,올레씽크,(전수)
2023,화북초등학교,내외부 시설환경개선 보수(운동장 외부 개폐문 설치 등),2024-02-23,1734000,1인수의,주식회사 성현건업,(전수)
2023,제주중앙여자고등학교,2023 학교내 무한상상실(메이커스페이스) 비품(유니맷) 구입,2024-02-23,2640000,1인수의,맥스트레이딩,(전수)
2023,제주중앙여자고등학교,화장실용 점보롤 화장지 및 핸드타올 구입,2024-02-23,2720000,1인수의,케이서비스,(전수)
2023,제주중앙여자고등학교,내·외부 전기 분전함 접지 연결 공사,2024-02-23,1660000,1인수의,주식회사 인성전력,(전수)
2023,제주여자상업고등학교,노트북 초기화 및 프로그램 설치,2024-02-23,4370000,1인수의,밝은미래Net,(전수)
2023,제주여자상업고등학교,화장실 위생용품 구입,2024-02-23,2162500,1인수의,제주특별자치도장애인생산품판매시설,(전수)
2023,중문고등학교,중문고 직업계고 학점제 학교공간 조성에 따른 서쪽현관 현황판 설치공 ...,2024-02-23,15346000,1인수의,제주사람들,(전수)
2023,남녕고등학교,교실 출입문 교체 및 체육관 현관 논슬립 설치 등 작업 실시,2024-02-23,4877000,1인수의,디엠케이스틸(D&K),(전수)
2023,서광초등학교,유치원 교육활동 재료 및 방과후과정 운영용품 구입,2024-02-23,2141610,1인수의,신동아문구 시청점,(전수)
2023,하귀일초등학교,교내 경사로 보수 공사,2024-02-23,3300000,1인수의,보수건설 주식회사,(전수)
2023,삼화초등학교,2024학년도 입학식 행사용품(풍선장식) 구입,2024-02-23,1000000,1인수의,"파티, 하라",(전수)
2023,영평초등학교,본관동 증축동 출입문 시트지 작업 등 실시,2024-02-23,2525000,1인수의,오칸디자인,(전수)
2023,한라초등학교,방과후학교 운영물품(배드민턴 라켓 외) 구입,2024-02-23,4418000,1인수의,구구스포츠,(전수)
2023,한라초등학교,2024학년도 입학 선물(화분) 구입,2024-02-23,1200000,1인수의,도남꽃집,(전수)
2023,한라초등학교,2024학년도 입학선물 및 입학식 준비 용품(집게 명찰 외) 구입,2024-02-23,2644020,1인수의,주식회사 신동아문구,(전수)
2023,한라초등학교,교실 교육환경개선 싱크대 구입,2024-02-23,9900000,1인수의,우성가구,(전수)
2023,제주여자고등학교,체육관 원격조명릴 교체 공사,2024-02-23,2711940,1인수의,주식회사 대은,(전수)
2023,동광초등학교,신학기 준비에 따른 이설 용역,2024-02-23,4434000,1인수의,토탈종합건축,(전수)
2023,삼양초등학교,(유치원) 모래놀이 도구함 제작 구입,2024-02-23,3375000,1인수의,아이동네조경산업,(전수)
2023,봉개초등학교,2024학년도 입학식 풍선 및 포토존 장식 제작,2024-02-23,1100000,1인수의,제주상상이벤트,(전수)
2023,대정초등학교,상담실 및 1~2학년 협의실 냉난방기 설치,2024-02-23,3230000,1인수의,원공조설비,(전수)
2023,노형초등학교,"일반교실(3-5) 및 돌봄교실 전기,통신작업",2024-02-23,1926000,1인수의,(주)엠비에스,(전수)
2023,저청중학교,데스크톱컴퓨터 구입,2024-02-23,1260000,1인수의,주식회사 해피넷,(전수)
2023,저청중학교,유치원 교구장 구입,2024-02-23,1500000,1인수의,아이동네,(전수)
2023,우도중학교,미래정보실 환경정비를 위한 현판 및 타공판 제작비 지급,2024-02-23,3720000,1인수의,디자인이야기,(전수)
2023,새서귀초등학교,2024학년도 입학식 운영 물품 구입,2024-02-23,2700000,1인수의,주식회사 신동아문구,(전수)
2023,서귀북초등학교,1학년 입학 물품(줄없는종합장 외 10종) 구입,2024-02-23,1295910,1인수의,주식회사 신동아문구,(전수)
2023,서귀북초등학교,행정실 사무용 프린터기 토너 구입,2024-02-23,1045000,1인수의,주식회사 해피넷,(전수)
2023,서귀북초등학교,사무용품(보드마카 외 27종) 구입,2024-02-23,1457300,1인수의,오피스디포서귀포점주식회사,(전수)
2023,한림초등학교,유치원 교육활동자료 및 안전소모품 구입,2024-02-23,1004000,1인수의,영아트한림점,(전수)
2023,토평초등학교,유치원 입학식 풍선장식 구입,2024-02-23,1000000,1인수의,"파티,하라",(전수)
2023,제주중앙중학교,[카드]발명교육센터 운영을 위한 물품 구입,2024-02-23,1478640,1인수의,쿠팡(주),(전수)
2023,제주중앙중학교,교내 안전사다리 및 볼라드 구입 설치,2024-02-23,4279000,1인수의,주식회사 세한,(전수)
2023,제주중앙여자고등학교,신학기 맞이 교실 내부 페인트 공사,2024-02-23,8400000,1인수의,으뜸방수페인트,(전수)
2023,제주제일중학교,(긴급)본관동 수직정원 벽면 및 정원 주변 복도 도장 실시,2024-02-23,1182500,1인수의,금진기업 주식회사,(전수)
2023,제주중앙초등학교,초등돌봄교실 학습자료 및 운영 물품 구입,2024-02-23,1910040,1인수의,(주)아이스크림미디어,(전수)
2023,신제주초등학교,(원인)2024학년도 입학식 환영 물품 구입,2024-02-23,3233300,1인수의,주식회사 신동아문구,(전수)
2023,제주중앙초등학교,사무용품 구입,2024-02-23,1076780,1인수의,주식회사 신동아문구,(전수)
2023,하귀초등학교,수영장 수질현황 전광판 구입,2024-02-23,6900000,1인수의,스포츠마켓,(전수)
2023,함덕고등학교,학교도서관 환경개선 및 현대화 사업 추진에 따른 비품 구입(태블릿),2024-02-23,1118000,1인수의,삼성스토어 제주인화점,(전수)
2023,한국뷰티고등학교,[명시이월](고) 미용실습실 환경개선에 따른 릴콘센트 추가 설치,2024-02-23,5218000,1인수의,주식회사 고려전기,(전수)
2023,가파초등학교,(조달)행정실 사무기기 구입(데스크톱 컴퓨터),2024-02-23,2042000,1인수의,제주지방조달청,(전수)
