계약번호,구분,계약명,계약일,금액,수요기관,학교코드,급별,시도,상세URL,학교명,업체명
R26TE16144840,기술용역,수원초등학교 AI·디지털 역량강화 프로그램 운영 용역,,7480000,경기도수원교육청 수원초등학교,7541092,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01937808&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,수원초등학교,쥬아카데미
R26TE16145107,기술용역,2026학년도 AI중점학교 학생대상 프로그램운영 위탁용역 계약,2026-06-26,4400000,경기도수원교육청 숙지중학교,7541031,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02009939&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,숙지중학교,퓨쳐캔버스 주식회사
R26TE16145150,기술용역,2026학년도 과학중점 및 AI중점학교 현장체험학습을 위한 차량 임차,2026-06-26,1485000,충청남도교육청 온양고등학교,8140061,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02001116&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,온양고등학교,뉴스마일투어 주식회사
R26TE16145257,기술용역,2026 작은학교 금빛 인재 프로젝트 인공지능 현장체험학습 버스 임차 계약,2026-07-07,440000,충청남도금산교육청 진산초등학교,8201028,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02010703&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,진산초등학교,주식회사대길고속관광
R26TE16145449,기술용역,2026학년도 과학중점 및 AI중점학교 현장체험학습을 위한 차량 임차,2026-06-26,1485000,충청남도교육청 온양고등학교,8140061,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02001116&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,온양고등학교,뉴스마일투어 주식회사
R26TE16146187,기술용역,2026학년도 AI창의융합탐구과정 진로체험캠프 프로그램 용역 계약,2026-06-26,12000000,경기도교육청 수주고등학교,7530846,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01981636&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,수주고등학교,인베스트 교육개발원
R26TE16179105,기술용역,서현고 AI for ALL 교과연계 프로그램 운영,2026-06-23,15993000,경기도교육청 서현고등학교,7530081,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01996253&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,서현고등학교,주식회사 티앤비스쿨에듀
R26TE16180422,기술용역,2026학년도 1학기 AI진로체험학습 차량임차 용역계약,2026-06-29,660000,충청남도아산교육청 쌍룡초등학교,8181037,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02005022&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,쌍룡초등학교,뉴스마일투어 주식회사
R26TE16185228,기술용역,2026학년도 교직원 AI프로그램 연수에 따른 버스 임차,2026-06-29,1980000,충청남도교육청 예산예화여자고등학교,8140344,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02012497&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,예산예화여자고등학교,(주)금오관광
R26TE16185659,기술용역,인공지능 체험학습 차량 임차,2026-06-29,880000,충청남도태안교육청 태안여자중학교,8281009,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02012571&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,태안여자중학교,서산관광주식회사
R26TE16185750,기술용역,2026 마석고등학교 2학년 AI 교과융합 창업가정신 프로그램 운영,2026-06-29,4950000,경기도교육청 마석고등학교,7530972,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02012046&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,마석고등학교,(주)드림베이스
R26TE16186620,기술용역,2026학년도 천안두정중학교 AI 정보축제 프로그램 운영 용역,2026-06-29,13769000,충청남도천안교육청 천안두정중학교,8151020,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02012523&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,천안두정중학교,인터네셔널드론컴퍼니
R26TE16189006,기술용역,[도제] 2026. AI 도제9기 P-TECH 진로체험 프로그램참여를 위한 전세버스 임대 계약,2026-06-29,460000,인천광역시교육청 인평자동차고등학교,7310479,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02013450&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인평자동차고등학교,주식회사 화이트투어
