회계연도,기관명,계약방법,계약명,계약일,계약금액,계약상대자,키워드
2024,동수영중학교,1인수의,무선 온도 센서 구입(과학과 실험용),2024-12-30,1744000,(주)한국과학,(전수)
2024,동래여자중학교,1인수의,방송실 노후장비 유지 보수 경비,2024-12-30,1386000,부강멀티미디어통신,(전수)
2024,동천고등학교,1인수의,진로활동실 구축 공사 실시 및 기자재와 물품 구입,2024-12-30,4620000,동양강철도스퍼니처,(전수)
2024,만덕초등학교,1인수의,정보화실 소모품(모니터암) 구입 설치 계약,2024-12-30,2178000,한빛정보시스템,(전수)
2024,만덕중학교,1인수의,2024년도 핸드볼부 12월 식대비 지출,2024-12-30,2100000,합천왕갈비,(전수)
2024,명륜초등학교,1인수의,특수학급 비품 및 소모품 구입비 지급,2024-12-30,3088510,(주)이베이코리아(지마켓),(전수)
2024,명서초등학교,1인수의,각 교실 물품보관용 케비닛 구입,2024-12-30,3006000,코리아산업,(전수)
2024,명서초등학교,1인수의,기록물 관리용 문서제본기 구입,2024-12-30,3520000,가평테크,(전수)
2024,명원초등학교,1인수의,병설유치원 정문 간판 교체(s2b),2024-12-30,2695000,동아기획,(전수)
2024,동평여자중학교,1인수의,전자테그기반 물품관리시스템 소모품 구입,2024-12-30,1026700,그린스쿨,(전수)
2024,동평여자중학교,1인수의,2024학년도 기술과 실습 재료 구입(편백나무 샤프 만들기외 3종),2024-12-30,1168000,(주)편백코리아,(전수)
2024,동평여자중학교,1인수의,2024학년도 진로와 직업 교과교실제 교구 구입,2024-12-30,1560000,(주)희원레더데코,(전수)
2024,명덕초등학교,1인수의,"2024학년도 12월 학습형늘봄(방과후학교) 교재, 재료 구입",2024-12-30,3452240,꼬마킹콩 부산지부,(전수)
2024,동평초등학교,1인수의,베이크아웃 실시 용역비 지출,2024-12-30,20647000,주식회사 하랑메카텍,(전수)
2024,동평초등학교,1인수의,피아노교실 운영 칸막이 공사비 지출,2024-12-30,9812000,에스엔유,(전수)
2024,부산컴퓨터과학고등학교,1인수의,[보조금] 2024학년도 직업계고 학점제 교과교실을 활용한 바리스타 진로체험 수업을 위한,2024-12-30,1577510,쿠팡(주),(전수)
2024,브니엘예술고등학교,1인수의,[원인]특별교실구축(부출입구 리모델링)공사 관급자재(냉난방기) 구입비 지급,2024-12-30,5219850,엘지전자(주),(전수)
2024,부산일과학고등학교,1인수의,[원인]2024. 단위학교역량강화 1학년 진로체험프로그램 참여 기념 문구세트 구입,2024-12-30,2115750,서울대학교생활협동조합,(전수)
2024,브니엘여자고등학교,1인수의,[원인행위]화장실 화변기교체공사비 지급(특),2024-12-30,47798000,현운건설(주),(전수)
2024,부산진초등학교,1인수의,"계단 대리석 램프 설치, 스텐 손잡이 설치 및 기타 공사",2024-12-30,4994000,(주)부산종합콘트롤,(전수)
2024,부산진초등학교,1인수의,교문 개선 보수,2024-12-30,4983000,(주)부산종합콘트롤,(전수)
2024,분포중학교,1인수의,교무실 유선망 기가허브 구입,2024-12-30,1100000,토탈전산시스템,(전수)
2024,분포중학교,1인수의,2025학년도 학사달력 제작,2024-12-30,2560000,아이비문화사,(전수)
2024,분포중학교,1인수의,2024학년도 운동장 및 정문 감시용 CCTV 카메라 교체 실시,2024-12-30,2530000,(주) 에스원,(전수)
2024,부산일과학고등학교,1인수의,온수기 설치 및 시설물 보수 공사 계약,2024-12-30,1829300,동영기업,(전수)
2024,부흥중학교,1인수의,2024학년도 부흥중 교과협의회비 지급,2024-12-30,1000000,토암공원,(전수)
2024,부흥고등학교,1인수의,2024학년도 3학년 찾아오는 현장체험학습 프로그램 운영비 지급(s2b),2024-12-30,7000000,꽃마을,(전수)
2024,사직여자중학교,1인수의,폐기물 처리,2024-12-30,1947000,(주)태준,(전수)
2024,부산전자공업고등학교,1인수의,(목적) 2024학년도 산학일체형 도제학교 하반기 홍보물품 구입비 지출,2024-12-30,3121080,에스씨케이컴퍼니,(전수)
2024,부산혜남학교,1인수의,인쇄용 용지 및 잉크 구입(S2B),2024-12-30,1408000,S2B 학교장터,(전수)
2024,부산정보관광고등학교,1인수의,2024학년도 메이커요리부 활동 물품 구입,2024-12-30,1025050,주식회사 지마켓,(전수)
2024,부산정보고등학교,1인수의,2024년도 본교 혼합 폐기물 처리 용역,2024-12-30,3300000,수영환경,(전수)
2024,사상초등학교,1인수의,돌봄교실 학습준비물 구입,2024-12-30,1059790,11번가(주),(전수)
2024,사상고등학교,1인수의,2024학년도 사상고 학예제(웅비제) 운영 용역 실시,2024-12-30,5000000,조은기획,(전수)
2024,사상고등학교,1인수의,2025학년도 출석부 및 교무수첩 구입,2024-12-30,1084410,대한사,(전수)
2024,부산일과학고등학교,1인수의,2024학년도 부산일과학고영재교육원 수료식 기념품 구입(S2B),2024-12-30,2618000,(주)기프트바이,(전수)
2024,사상고등학교,1인수의,(S2B)본관 PC 이전 작업 실시,2024-12-30,1710100,일신OA시스템 (주),(전수)
2024,사직여자중학교,1인수의,교내 방송장비 수리 및 점검,2024-12-30,1980000,엘정보통신,(전수)
2024,사직고등학교,1인수의,[원인]2024학년도 1학년 학생 건강검진비용 지급(1차),2024-12-30,4378290,한국건강관리협회부산지부,(전수)
2024,부산은애학교,1인수의,학생작품 대형 아트액자 제작 건,2024-12-30,1991000,디자인 크림,(전수)
2024,사상고등학교,1인수의,2024학년도 3학년 교외 현장체험학습 운영비 지출,2024-12-30,3122600,부산실내빙상장,(전수)
2024,사직여자중학교,1인수의,숙직실 출입문 교체 작업,2024-12-30,1199000,태형건업,(전수)
2024,부산은애학교,1인수의,늘봄교실 업무용 노트북 외 구입,2024-12-30,2780000,에스비상사,(전수)
2024,사상고등학교,1인수의,학습용 스마트 기기 초기화 및 양품화 의뢰,2024-12-30,4070000,티지에스(tgs)부산센터,(전수)
2024,사상고등학교,1인수의,(S2B)폐기물 처리비용 지출,2024-12-30,2640000,행복자원,(전수)
2024,건국고등학교,1인수의,도서관 LED등 교체 및 전기공사 용역비 지급,2024-12-30,1364000,아우룸,(전수)
2024,감천중학교,1인수의,과학실 비품 구입비 지출,2024-12-30,2293000,(주)한국과학,(전수)
2024,건국고등학교,1인수의,2024학년도 자기주도학습 우수학생 문화상품권 구매비 지급,2024-12-30,1966500,주식회사 문화상품권,(전수)
2024,거성중학교,1인수의,2024학년도 학교행사 물품 구입,2024-12-30,7492100,하나기프트판촉물,(전수)
2024,광명고등학교,1인수의,2024 고교학점제 준비학교 홍보 물품 구입 요청,2024-12-30,3000000,고려기프트 주식회사,(전수)
2024,거제여자중학교,1인수의,"2024학년도 문화예술체험 1,2,3학년 영화 관람료 지출",2024-12-30,6293000,CGV 아시아드,(전수)
2024,광남초등학교,1인수의,유치원 자료실 수납장 구입,2024-12-30,5666100,일신교구산업,(전수)
2024,광남초등학교,1인수의,교사 내부 도색 공사 계약,2024-12-30,18590000,(주)창풍,(전수)
2024,건국중학교,1인수의,2024학년도 레슬링부 단체 훈련복 구입비 지급,2024-12-30,1500000,(주)에스엠에이치스포츠,(전수)
2024,경남공업고등학교,1인수의,2025학년도 축구부 데이터 분석 소프트웨어 사용료 지급,2024-12-30,1320000,스파클링랩,(전수)
2024,경남공업고등학교,1인수의,2024학년도 화학공업과 액체크로마토그래피 기자재 수리(S2B),2024-12-30,2410000,태승사이언스,(전수)
2024,경남고등학교,1인수의,자기주도학습실 및 진로활동실 전기설비 설치,2024-12-30,4908000,(주)한국나이스기술단,(전수)
2024,경성전자고등학교,1인수의,교내 각종 폐기물 운반 및 처리비,2024-12-30,1045000,대영동서자원주식회사,(전수)
2024,경일고등학교,1인수의,"(S2B)졸업식에 사용할 현수막, 졸업장 케이스 및 내지 구입비 지급",2024-12-30,1749000,동서모던인쇄,(전수)
2024,경남고등학교,1인수의,"음악실, 미술실 수업용 무선 AP 구입비 지출(S2B)",2024-12-30,2515180,가빈정보시스템,(전수)
2024,경남고등학교,1인수의,2024학년도 디베이트 자격증 프로그램 운영비 지출(S2B),2024-12-30,4006800,한토대,(전수)
2024,경남고등학교,1인수의,2024학년도 2학년 자기주도학습 동기강화를 위한 학생 교재 구입비 지출,2024-12-30,2080890,예스이십사(주),(전수)
2024,개원초등학교,1인수의,학습형늘봄 피아노 프로그램 운영 비품 구입,2024-12-30,5000000,월드뮤직,(전수)
2024,감천초등학교,1인수의,소강당 의자보관함 구입비 지급,2024-12-30,1520000,디오브,(전수)
2024,경혜여자고등학교,1인수의,2024학년도 2학년 2학기 또래학습공동체 활동 우수학생 시상품 구입비 지급,2024-12-30,1197000,주식회사 문화상품권,(전수)
2024,광안초등학교,1인수의,2024학년도 졸업생 선물 구입비 지급,2024-12-30,1518000,(주)아이스크림미디어,(전수)
2024,광안초등학교,1인수의,교실 벽걸이형 선풍기 구입비 지급,2024-12-30,1271400,쿠팡(주),(전수)
2024,가야여자중학교,1인수의,[S2B] 과학실 전기온수기 교체,2024-12-30,1320000,성원기업,(전수)
2024,신호중학교,1인수의,지능형 과학실 구축 기자재 물품 구입(학교장터),2024-12-29,1452000,코리아디지탈(주),(전수)
2024,재송초등학교,1인수의,손끼임 보호대 설치 작업비 지출,2024-12-29,1740000,하이스쿨착함,(전수)
