학교,시도,도메인,링크문구,링크URL
한율초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
한율초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
한터초등학교,경기,cls12.edunet.net,사이버 가정학습,https://cls12.edunet.net/cyber/cm/mcom/pmco000z00.do
한터초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
한터초등학교,경기,read365.edunet.net,독서로(DLS),https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=한터초등학교&amp;provCode=J10&amp;neisCode=J100003562
해원학교,경기,www.ebs.co.kr,EBS,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
해원학교,경기,www.edunet.net,에듀넷,http://www.edunet.net/nedu/main/mainForm.do
해창초등학교,경기,naver.me,,https://naver.me/GWWPvCR5
해창초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
행남초등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/haengnam-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=haengnam-e
행남초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
행신고등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/haengshin-h/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=haengshin-h
행신고등학교,경기,www.ekape.or.kr,축산물이력번호,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1288303142
행신고등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
행정초등학교,경기,read365.edunet.net,우리 학교 도서 검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=행정초등학교&amp;provCode=J10&amp;neisCode=J100005652
행정초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
행정초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
향남고등학교,경기,www.adiga.kr,대입정보포털(adiga),https://www.adiga.kr/EgovPageLink.do?link=EipMain
향남고등학교,경기,www.dbpia.co.kr,스크린샷 2024-02-27 102625.jpg,https://www.dbpia.co.kr/
향남고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
향남고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
향남중학교,경기,read365.edunet.net,독서로_DLS.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=향남중학교&amp;provCode=J10&amp;neisCode=J100005662
향남중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
향남중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
향남초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
향남초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
향일고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
향일고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
현산초등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/hyunsan-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=hyunsan-e
현산초등학교,경기,read365.edunet.net,도서실,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=현산초등학교&provCode=J10&neisCode=J100001038
현산초등학교,경기,cls.edunet.net,교수학습지원센터,https://cls.edunet.net/cyber/cm/mcom/pmco000b00.do
현산초등학교,경기,webdt.edunet.net,디지털교과서,https://webdt.edunet.net/login
현산초등학교,경기,primary.ebs.co.kr,EBS 초등사이트,http://primary.ebs.co.kr/main/primary
현산초등학교,경기,www.basics.re.kr,학습클리닉 꾸꾸,http://www.basics.re.kr
현산초등학교,경기,www.ihangul.kr,한글 또박또박,http://www.ihangul.kr/main/index.php
현산초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
현촌초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/view/55
현촌초등학교,경기,www.goept.kr,늘봄학교 배너(1042×938),https://www.goept.kr/goept/cm/cntnts/cntntsView.do?mi=10100&amp;cntntsId=2063
호계초등학교,경기,www.goeay.kr,회원가입,https://www.goeay.kr/ayhogye-e/sb/sbscrb/insertSbscrbInfo01.do
호계초등학교,경기,read365.edunet.net,image01.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=호계초등학교&amp;provCode=J10&amp;neisCode=J100003084
호계초등학교,경기,www.airkorea.or.kr,20171213103022.jpg,https://www.airkorea.or.kr/web/
호계초등학교,경기,ilovewater.or.kr,20161115103113.gif,http://ilovewater.or.kr/web
호계초등학교,경기,www.kpsg.or.kr,20161115103039.gif,https://www.kpsg.or.kr:53517/main_kor/index.php
호계초등학교,경기,www.gov.kr,정부24.JPG,https://www.gov.kr/portal/main/nologin
호성초등학교,경기,www.goeay.kr,회원가입,https://www.goeay.kr/hoseong-e/sb/sbscrb/insertSbscrbInfo01.do
호성초등학교,경기,www.airkorea.or.kr,20171213103022.jpg,https://www.airkorea.or.kr/web/
호성초등학교,경기,ilovewater.or.kr,20161115103113.gif,http://ilovewater.or.kr/web
호성초등학교,경기,www.kpsg.or.kr,20161115103039.gif,https://www.kpsg.or.kr:53517/main_kor/index.php
호성초등학교,경기,www.gov.kr,정부24.JPG,https://www.gov.kr/portal/main/nologin
호연초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
호연초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
홀트학교,경기,www.holt.or.kr,홀트아동복지회,https://www.holt.or.kr/
홀트학교,경기,school.nitroeye.co.kr,이메일무단수집거부,http://school.nitroeye.co.kr/ewut_new/html/popup/mail_reject.htm
홀트학교,경기,lord22.org,"주님의교회의 배너, 새창열림",https://lord22.org
홀트학교,경기,love.holt.or.kr,"홀트아동복지의 배너, 새창열림",http://love.holt.or.kr
홀트학교,경기,www.schoolhealth.kr,학생건강정보센터의 배너,http://www.schoolhealth.kr/
홍익디자인고등학교,경기,forms.gle,,https://forms.gle/KP2rkTppxXaju9D68
홍익디자인고등학교,경기,hongikh.riroschool.kr,,https://hongikh.riroschool.kr/visit.php?db=visit&amp;action=guest_login
홍익디자인고등학교,경기,www.goemec.kr,경기도교육청미디어교육센터 누리집.JPG,https://www.goemec.kr
홍익디자인고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
홍익디자인고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화남초등학교,경기,read365.edunet.net,캡처.JPG,https://read365.edunet.net/
화남초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화남초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화담중학교,경기,www.goehs.kr,,https://www.goehs.kr/goehs/cm/cntnts/cntntsView.do?mi=17851&amp;cntntsId=2116
화도중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화도중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화산초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화산초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성고등학교,경기,read365.edunet.net,독서로,https://read365.edunet.net/
화성고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성금곡초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성금곡초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성나래학교,경기,www.ebs.co.kr,EBS,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성나래학교,경기,www.edunet.net,에듀넷,http://www.edunet.net/nedu/main/mainForm.do
화성동화중학교,경기,cyber-edu.keis.or.kr,한국고용정보원,http://cyber-edu.keis.or.kr/
화성동화중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성동화중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성매송초등학교,경기,read365.edunet.net,독서로.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=화성매송초등학교&amp;provCode=J10&amp;neisCode=J100004351
화성매송초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성매송초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성바른초등학교,경기,www.ebs.co.kr,ebs.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성바른초등학교,경기,www.goehs.kr,화성오산교육지원청.gif,https://www.goehs.kr/home/index.do
화성반월고등학교,경기,read365.edunet.net,독서로.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=화성반월고등학교&amp;provCode=J10&amp;neisCode=J100006700
화성반월고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성반월고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성반월중학교,경기,www.ekape.or.kr,축산물등급판정서비스,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1358304756
화성반월중학교,경기,read365.edunet.net,Reading.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=화성반월중학교&amp;provCode=J10&amp;neisCode=J100006652
화성반월중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성반월중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성반월초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
화성반월초등학교,경기,www.goemec.kr,홈피 로고.jpg,https://www.goemec.kr
화성반월초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성반월초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성벌말초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성벌말초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성상신중학교,경기,read365.edunet.net,우리 학교 도서관 (상상별책방) 도서 검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%ED%99%94%EC%84%B1%EC%83%81%EC%8B%A0%EC%A4%91%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100007878
화성상신중학교,경기,www.ekape.or.kr,축산물등급판정서비스,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2498300044
화성세정중학교,경기,www.ekape.or.kr,축산물 이력관리번호,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=5018301465
화성세정중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성세정중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성세정중학교,경기,www.pipc.kr,개인정보보호위원회.jpg,https://www.pipc.kr/
화성세정중학교,경기,www.dbdbschool.kr,자유학기제.jpg,https://www.dbdbschool.kr/member/login/sn/2568
화성세정중학교,경기,www.lifeline.or.kr,한국생명의전화.jpg,https://www.lifeline.or.kr/
화성신동중학교,경기,www.ebsi.co.kr,EBSi.gif,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
화성신동초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성신동초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성월문초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성월문초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성장안초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성장안초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성청계초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성청계초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화성화수초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화성화수초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화원초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
화원초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
화접초등학교,경기,www.goegn.kr,회원가입,https://www.goegn.kr/hwajeop-e/sb/sbscrb/insertSbscrbInfo01.do
화접초등학교,경기,www.ekape.or.kr,축산물 맘편한 서비스,https://www.ekape.or.kr/kapecp/ui/kapecp/popup.html?formname=trustservice%3A%3ACPFB100.xfdl&amp;framename=CPFB100&amp;loadtime=1701655851555
화접초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
화접초등학교,경기,www.edunet4u.net,1301876670.jpg,http://www.edunet4u.net/
화중초등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/hwajoong-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=hwajoong-e
화중초등학교,경기,www.ekape.or.kr,축산물이력번호,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1288303462
화중초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
활초초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
활초초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
활초초등학교,경기,www.hi1318.or.kr,da055d433615bc8f4a1a0d44c6652672.jpg,https://www.hi1318.or.kr/base/main/view
황룡초등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/hwangryong-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=hwangryong-e
황룡초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
회암초등학교,경기,www.goedy.kr,성희롱 성폭력 신고센터,https://www.goedy.kr/goedy/cm/cntnts/cntntsView.do?mi=13375&amp;cntntsId=2680
회암초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/list
회정초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/list
회정초등학교,경기,dicle.kigepe.or.kr,디클 배너용.jpg,https://dicle.kigepe.or.kr/kigepe/intro.do
효자중학교,경기,www.goeujb.kr,회원가입,https://www.goeujb.kr/hyoja-m/sb/sbscrb/insertSbscrbInfo01.do
효자중학교,경기,www.goemec.kr,경기도교육청미디어교육센터 누리집.png,https://www.goemec.kr
효자중학교,경기,primary.ebs.co.kr,ebsi.png,https://primary.ebs.co.kr/main/primary
효자초등학교,경기,www.goeyi.kr,회원가입,https://www.goeyi.kr/hyojacho-e/sb/sbscrb/insertSbscrbInfo01.do
효자초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
효자초등학교,경기,www.ebsi.co.kr,ban_05.gif,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
효촌초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/list
효촌초등학교,경기,read365.edunet.net,독서로_DLS (1).png,https://read365.edunet.net
효촌초등학교,경기,www.basics.re.kr,꾸꾸.JPG,http://www.basics.re.kr
효촌초등학교,경기,cls6.edunet.net,e학습터.JPG,https://cls6.edunet.net/
