계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL,태그
2023010182884,물품,교직원 노후 PC(노트북) 교체 건,2023-01-10,8613000,경기도교육청 진영고등학교,진영고등학교,씨앤에스시스템,7531276,평생학교(고)-3년6학기,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230105D60_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010182889,물품,(긴급)2022학년도 스마트케미칼과 기자재 구매(가스크로마토그래피 외 2종),2023-01-10,67519870,서울특별시교육청 강서공업고등학교,강서공업고등학교,이지프라자,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230105D67_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010184330,물품,금오공업고등학교 미래직업교육 실습 기자재(스마트공정시스템) 구입 요청,2023-01-18,1000000000,경상북도교육청 금오공업고등학교,금오공업고등학교,아이티즈,8750237,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=232330039_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
2023010189379,물품,정산고등학교 고교학점제 지능형교실 전자칠판 삽입용 ops pc 물품 계약,2023-01-12,9900000,충청남도교육청 정산고등학교,정산고등학교,주식회사 조은아이티,8140354,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230106332_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010191928,물품,대성중 도서실환경개선 전자칠판 구매,2023-01-13,9900000,서울특별시서부교육청 대성중학교,대성중학교,(주)테크커넥트,7031182,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202301064E2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010192039,물품,호성중학교 컴퓨터실 교구장 제작 및 설치,2023-01-10,4273500,경기도안양교육청 호성중학교,호성중학교,오늘의 인테리어,7569074,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230106503_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,로봇·교구·키트
2023010192395,물품,"2022 봉화중 수학교실 비품구입(안드로이드,와콤)",2023-01-10,2877000,서울특별시동부교육청 봉화중학교,봉화중학교,주식회사 피치테크,7021129,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010652E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,와콤
2023010192931,물품,[교육과정부] 2022 학점제 선도학교 운영 지원 원격수업지원 기자재 구입,2023-02-10,9400000,경기도교육청 안산국제비즈니스고등학교,안산국제비즈니스고등학교,주식회사 나노정보통신,7531119,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230106588_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010194115,물품,고교학점제구축사업 컴퓨터실가구,2023-01-23,5356000,서울특별시교육청 경복여자고등학교,경복여자고등학교,주식회사미래디앤에프,7010122,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010664A_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010194761,물품,매곡초 융합형 선진교실 구축 교실등 전자칠판 설치 관련 화이트보드판 구매 계약,2023-02-03,49920000,울산광역시교육청 울산광역시강북교육청 매곡초등학교,매곡초등학교,(주)월드퍼니처,7491105,초등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202301066ED_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010196545,물품,금오공업고등학교 정밀기계과 NCS기반 프로그램(CAM소프트웨어) 구입,2023-01-10,48460500,경상북도교육청 금오공업고등학교,금오공업고등학교,주식회사 아이팸,8750237,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230106842_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
2023010221399,물품,태블릿컴퓨터 구성품(키보드케이스 및 애플티비) 구입,2023-01-12,21868000,충청남도교육청 천안월봉고등학교,천안월봉고등학교,주식회사 빛나는교육,8140214,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230106C86_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010225412,물품,동두천중앙고등학교 교원 노트북 구매계약,2023-01-11,7140000,경기도교육청 동두천중앙고등학교,동두천중앙고등학교,주식회사 시선테크인,7530544,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202301070F0_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010226930,물품,[교육과정부] 2022 학점제 선도학교 운영 지원 원격수업지원 기자재 구입,2023-01-12,9400000,경기도교육청 안산국제비즈니스고등학교,안산국제비즈니스고등학교,주식회사 나노정보통신,7531119,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230107186_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010227580,물품,염창중학교 2022 신나는 AI교실 구축을 위한 노트북 구매,2023-01-13,26500000,서울특별시강서교육청 염창중학교,염창중학교,사회적협동조합나눔넷,7081512,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202301071E5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010228344,물품,초당초 정보화기자재 소모품(프린터 토너 외) 구입,2023-01-11,3621500,경기도교육청 경기도용인교육청 초당초등학교,초당초등학교,현화아이티,7611073,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010725B_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010229478,물품,남이초등학교 VR 미래교실 구축,2023-01-11,100000000,충청남도금산교육청 남이초등학교,남이초등학교,주식회사 브이브이알,8201019,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230107345_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,VR/XR 장비|인프라(교실·설비)
2023010233960,물품,디지털미디어센터 구축사업,2023-01-12,52378200,서울특별시교육청 충암고등학교,충암고등학교,벧엘,7010248,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230107677_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010234102,물품,2022학년도 첨단과학 실험기자재(스마트보드) 구매,2023-01-13,21010000,경상북도교육청 구미산동고등학교,구미산동고등학교,주식회사 아이오티스페이스,8750754,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230107690_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010268041,물품,함현초등학교 디지털 시민성 기초학교 기자재 구입 계약,2023-01-13,2502000,경기도교육청 경기도시흥교육지원청 함현초등학교,함현초등학교,네오딕정보기술,7781032,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2022320915B_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010274901,물품,반송초 미래형 과학실 구축 물품구입(매립형스마트콘센트외5종),2023-01-13,12893200,경기도교육청 경기도화성교육청 반송초등학교,반송초등학교,에듀시스템,7679027,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202301081EA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010275847,물품,공간혁신(미래교실) 제작설치 가구 구매계약,2023-01-12,51648350,인천광역시교육청 인천광역시서부교육지원청 인천아라중학교,인천아라중학교,주식회사 신아퍼니처,7361321,중학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230108278_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010283605,물품,2022학년도 매탄초 태블릿 헤드폰 등 소모품 구입 계약,2023-01-16,5893800,경기도수원교육청 매탄초등학교,매탄초등학교,주식회사 티제이솔루션,7541078,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010888D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010286973,물품,2022학년도 수원형도제교육 코딩스쿨 기자재 컴퓨터 구매,2023-01-16,12300000,경기도교육청 삼일공업고등학교,삼일공업고등학교,주식회사 에이치케이시스템,7530335,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230108AFF_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010320440,물품,2022학년도 정보화기기 및 외국어실 기자재(데스크톱컴퓨터) 입찰공고,2023-01-06,54072620,서울특별시교육청 서울매그넷고등학교,서울매그넷고등학교,주식회사 주연테크,7011506,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230102E00_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010324670,물품,3D프린터 작업환경개선 안전물품 구입,2023-01-18,1700800,경기도교육청 주엽고등학교,주엽고등학교,원사이언스,7530122,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=202301092FD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,3D 프린팅/CAD|인프라(교실·설비)
2023010325855,물품,전자칠판 조성을 위한  OPS 및 미니PC 구매 변경계약,2023-01-16,64221170,울산광역시교육청 울산공업고등학교,울산공업고등학교,울산미디어통신,7480044,고등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20221200C02_1&ctrtChgOrd=01&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010328295,물품,2022학년도 4분기 로봇과학 및 코딩교재(재료) 구입 계약,2023-01-16,4330000,경기도교육청 경기도평택교육지원청 평택모산초등학교,평택모산초등학교,신재은 로봇학원,7631242,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230109648_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,로봇·교구·키트
2023010331087,물품,교실 및 학년연구실 정보화기기 소모품(프린터토너외 7종) 구매,2023-01-13,1760000,경기도남양주교육청 남양주미금초등학교,남양주미금초등학교,스피드컴프라자,7652035,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230109845_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010350144,물품,2022학년도 대전이문고 에듀테크 구축 드론 구입,2023-01-16,7776000,대전광역시교육청 대전이문고등학교,대전이문고등학교,주식회사 한빛드론,7430240,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=20230109F9F_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,드론|인프라(교실·설비)
2023010350420,물품,망월초등학교 스마트체육(레이저사격) 시스템 구입,2023-01-16,50000000,경기도광주교육청 망월초등학교,망월초등학교,주식회사 에듀건,7692020,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010A040_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
2023010350693,물품,태블릿소모품 구매 계약,2023-01-16,3734500,경기도교육청 경기도수원교육청 매탄중학교,매탄중학교,주식회사 한일솔루션,7541236,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010A0F4_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010351074,물품,순천전자고 AI(인공지능)교실 기자재 구매,2023-01-16,109000000,전라남도교육청 순천전자고등학교,순천전자고등학교,가교텍,,,,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010A1EA_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010351087,물품,가상현실 스포츠실 물품 구입 계약,2023-01-16,13100000,인천광역시남부교육청 인천인주초등학교,인천인주초등학교,(주)에어패스,7321050,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010A20E_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,VR/XR 장비
2023010352490,물품,신일비즈니스고 2023년 실습실 통합관리 소프트웨어(Net Class DMS)구입 계약,2023-01-16,5324000,경기도교육청 신일비즈니스고등학교,신일비즈니스고등학교,주식회사 미래엔텍,7530998,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010A5B5_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010354232,물품,미래형 교실 학생용 노트북 구입,2023-01-16,42000000,제주특별자치도교육청 신성여자고등학교,신성여자고등학교,주원솔루션 주식회사,9290072,고등학교,제주특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010AA73_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010354437,물품,영훈고 영어교과교실 전자칠판 보조장 구매,2023-01-17,4320000,서울특별시교육청 영훈고등학교,영훈고등학교,주식회사 비엘산업,7010218,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010AAF3_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
2023010366358,물품,2022학년도 스마트 공장 거점학교 기자재 구매,2023-01-18,16000000,서울특별시교육청 서울매그넷고등학교,서울매그넷고등학교,주식회사 온하이텍,7011506,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010AFA1_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010366398,물품,반월중학교 2023학년도 온라인 플랫폼(아이엠스쿨) 이용 계약,2023-01-18,950400,경기도교육청 경기도안산교육지원청 반월중학교,반월중학교,엔에이치엔에듀 주식회사,7611013,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010AFD2_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,아이엠스쿨
2023010366516,물품,대정초등학교 2022학년도 가상현실(VR) 스포츠실 전용교구 구입계약,2023-01-17,20500000,인천광역시북부교육청 인천대정초등학교,인천대정초등학교,주식회사 이엔씨아이티,7331017,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010B02D_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,VR/XR 장비
2023010367596,물품,2022학년도 디지털기반 스마트건강관리교실 구축을 위한 체력운동기구(런비트외 3종) 구입,2023-01-17,9190000,서울특별시성동교육청 용곡중학교,용곡중학교,주식회사 디랙스,7134139,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010B309_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
2023010367867,물품,초등 융합형 선진교실(전자칠판) 컴퓨터 메모리 및 그래픽카드 구매,2023-01-17,14040000,울산광역시강북교육청 태화초등학교,태화초등학교,주식회사 에이치앤티,7491138,초등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=2023010B3DD_1&ctrtChgOrd=00&prcmBsneSeCd=조070001&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
