계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
인천-7b8c9218e5f6,물품,에듀테크 활용 교육을 위한 유료툴 구입비 지급(어도비),2026-07-01,62700,인천광역시교육청 계산중학교,계산중학교,에이마스,7331212,중학교,인천광역시,
인천-722571836b1d,물품,[AI디지털] AI 디지털 활용 교육을 위한 에듀테크 도구(북크리에이터)(소프트웨어) 구입,2026-07-01,350000,인천광역시교육청 인천바이오과학고등학교,인천바이오과학고등학교,주식회사 아이젠테크,7310593,고등학교,인천광역시,
인천-5be1a3b4fcad,물품,[AI]2026년 AI융합교육 에듀테크 라이센스 구입(수업용),2026-06-30,694640,인천광역시교육청 북인천여자중학교,북인천여자중학교,ANTHROPIC,7331215,중학교,인천광역시,
인천-7d6a493ffeea,물품,2026학년도 읽걷쓰AI 정책학교 AI 에듀테크 소프트웨어(1차) 구입비 지급(S2B),2026-06-26,360000,인천광역시교육청 인천경명초등학교,인천경명초등학교,(주)퓨전소프트,7361252,초등학교,인천광역시,
인천-4abc1e91c6ad,물품,[카드]2026학년도 읽걷쓰AI 정책학교 AI 에듀테크 소프트웨어(1차) 구입비 지급(아이,2026-06-26,8038000,인천광역시교육청 인천경명초등학교,인천경명초등학교,주식회사 아이스크림미디어,7361252,초등학교,인천광역시,
인천-c89a4a9be23a,물품,에듀테크 활용을 위한 Adobe Software 구입비 지급,2026-06-26,501600,인천광역시교육청 인천영종고등학교,인천영종고등학교,(주)에이마스,7310405,고등학교,인천광역시,
인천-4b22b882b1b2,용역,2026학년도 수학과 교수학습용 인공지능 에듀테크 구매(Gemini),2026-06-26,192000,인천광역시교육청 연수고등학교,연수고등학교,가애림공간,7310053,고등학교,인천광역시,
인천-9f2d8efa84d6,용역,2026학년도 수학과 교수학습용 인공지능 에듀테크 구매(ChatGPT),2026-06-26,488600,인천광역시교육청 연수고등학교,연수고등학교,스트로베리필즈,7310053,고등학교,인천광역시,
인천-2179e58692f4,용역,에듀테크(하마룸) 구독료 지급,2026-06-23,1760000,인천광역시교육청 인천해양과학고등학교,인천해양과학고등학교,주식회사티처라인,7310109,고등학교,인천광역시,
인천-5b86e259ce88,물품,2026 에듀테크 서비스 구독료 지급(2회차),2026-06-23,125400,인천광역시교육청 인천가원초등학교,인천가원초등학교,(주)에이마스,7361296,초등학교,인천광역시,
인천-1ccf723b76b1,물품,에듀테크 활용교육 관련 소프트웨어 프로그램(Adobe CCT 500 Plus) 라이선스 구,2026-06-23,627000,인천광역시교육청 인천연송초등학교,인천연송초등학교,(주)에이마스,7341277,초등학교,인천광역시,
인천-f73dfcfb47cd,물품,에듀테크 활용 교육을 위한 유료툴 구입비 지급(제미나이),2026-06-22,75000,인천광역시교육청 계산중학교,계산중학교,한선영,7331212,중학교,인천광역시,
인천-6ae01695e9bd,물품,2026년 에듀테크 활용 소프트웨어(6월분) 구입,2026-06-22,26360,인천광역시교육청 산곡중학교,산곡중학교,ChatGPT_NICE(구),7331069,중학교,인천광역시,
인천-1a7c870c3a16,물품,[카드]에듀테크 활용 교육을 위한 물품 구입비 지급(모니터 받침대),2026-06-19,28880,인천광역시교육청 계산중학교,계산중학교,쿠팡(주),7331212,중학교,인천광역시,
인천-d065ecb18a3a,용역,[에듀테크활용교육]에듀테크 활용 수업을 위한 소프트웨어 구독[Adobe],2026-06-19,627000,인천광역시교육청 인천청람중학교,인천청람중학교,(주)에이마스,7361292,중학교,인천광역시,
인천-50ec9ac054b2,물품,수업평가혁신 실천을 위한 에듀테크 물품 구입(CLIPO 클리포),2026-06-15,594000,인천광역시교육청 인천신현고등학교,인천신현고등학교,주식회사 데이터드리븐,7310333,고등학교,인천광역시,
인천-272516f033be,물품,AI융합동아리 운영을 위한 교육플랫폼(에듀테크) S2B구입,2026-06-12,240000,인천광역시교육청 부흥중학교,부흥중학교,클라스온 주식회사,7331066,중학교,인천광역시,
인천-057ecda6241c,물품,AI디지털 활용 선도학교 교사 에듀테크(클리포) 지원,2026-06-12,132000,인천광역시교육청 용현여자중학교,용현여자중학교,주식회사 데이터드리븐,7321083,중학교,인천광역시,
인천-ced7fbe6e8ca,물품,(카드)[AI]2026년 AI융합교육 에듀테크 라이센스 구입(수업 및 동아리용),2026-06-11,85710,인천광역시교육청 북인천여자중학교,북인천여자중학교,OPENAI,7331215,중학교,인천광역시,
인천-e10302c25c78,물품,에듀테크 GPT 프로그램 구입비 지급,2026-06-10,432000,인천광역시교육청 인천청학초등학교,인천청학초등학교,제이로이,7341061,초등학교,인천광역시,
