계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
-66bcd8a356ec,물품,[고교학점제]인공지능 활용 수업용 프로그램(챗GPT 플러스 외3종) 구입,2025-09-15,,강원특별자치도교육청 도계고등학교,도계고등학교,,7801120,고등학교,강원특별자치도,
-4daccb090ec9,물품,[AI정보교실 현대화사업 공모] 2025년 AI정보교실 현대화사업 기자재(인공지능프로그래밍 세트 외),2025-09-10,,강원특별자치도교육청 정선정보공업고등학교,정선정보공업고등학교,,7801177,고등학교,강원특별자치도,
-2d4751776810,물품,2025 인공지능(AI) 학습플랫폼(2학기) 구독,2025-09-08,,강원특별자치도교육청 호명초등학교,호명초등학교,,7912036,초등학교,강원특별자치도,
-89000f94f545,물품,자유학기 프로그램 정보 교과 인공지능 활동 재료 구입(허스키렌즈외2종),2025-09-04,,강원특별자치도교육청 속초중학교,속초중학교,,7863057,중학교,강원특별자치도,
-e278ed211614,물품,인공지능 교육을 위한 로봇 교구 구입,2025-08-08,,강원특별자치도교육청 모산초등학교,모산초등학교,,7832056,초등학교,강원특별자치도,
-3b186dbf8b2f,물품,[교육경비 보조금] 2025 인공지능(AI) 학습 프로그램(웅진 스마트올),2025-06-26,,강원특별자치도교육청 고한초등학교,고한초등학교,,7922019,초등학교,강원특별자치도,
-ee4b1de51808,물품,[S2B] 2025 두드림중점학교 학습지원대상학생 인공지능(AI) 학습 플랫폼 구독료 지출,2025-06-09,,강원특별자치도교육청 내촌초등학교,내촌초등학교,,7882031,초등학교,강원특별자치도,
-ce96458e8bfc,물품,인공지능(AI)학습플랫폼 아이스크림 홈런 콘텐츠 사용료 지출,2025-04-16,,강원특별자치도교육청 백전초등학교,백전초등학교,,7922022,초등학교,강원특별자치도,
-0a598943a392,물품,2025 인공지능(AI) 학습플랫폼 구독,2025-03-19,,강원특별자치도교육청 호명초등학교,호명초등학교,,7912036,초등학교,강원특별자치도,
-44eb3920ad0e,물품,"2023 학생동아리(인공지능) 운영 물품(핑퐁로봇 모노키트, 모노링크) 구입",2023-10-26,,강원특별자치도교육청 화천고등학교,화천고등학교,,7801202,고등학교,강원특별자치도,
-355ac880a323,물품,2023 인공지능(A) 학습 플랫폼 소프트웨어 구입비 지출,2023-10-25,,강원특별자치도교육청 강릉명륜고등학교,강릉명륜고등학교,,7801093,고등학교,강원특별자치도,
-2264453452e3,물품,[S2B]소프트웨어교육 인공지능 수업용 물품 구입(웹캠),2023-10-25,,강원특별자치도교육청 강일여자고등학교,강일여자고등학교,,7801108,고등학교,강원특별자치도,
-9d45efc1857d,물품,2023 인공지능(AI) 학습 플랫폼 구독료 지출(영어)[s2b],2023-10-25,,강원특별자치도교육청 횡성중학교,횡성중학교,,7892042,중학교,강원특별자치도,
