회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(챗지피티),2026-04-07,418000,주식회사 교육의정석,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(워드월 외 3종),2026-04-13,796000,테크빌교육(티처몰)/티처빌,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(키위티),2026-04-13,245000,(주)투블럭에이아이,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(똑책),2026-04-15,140000,주식회사똑플러스,에듀테크
2026,시종초등학교,1인수의,물품,"2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(토도한글, 수학)",2026-04-15,2515500,주식회사 에누마코리아,에듀테크
2026,나주북초등학교,1인수의,물품,"[카드, S2B]2026. AI·디지털 활용 선도학교 코스웨어 및 에듀테크(코드모스 AI)",2026-04-16,2600000,주식회사 로지브라더스,에듀테크
2026,나주북초등학교,1인수의,물품,"[카드, S2B]2026. AI·디지털 활용 선도학교 코스웨어 및 에듀테크(AI 마음일기",2026-04-15,2340000,주식회사 교육의정석,에듀테크
2026,나주북초등학교,1인수의,물품,"[카드, S2B]2026. AI·디지털 활용 선도학교 코스웨어 및 에듀테크(알공영어) 구입",2026-04-15,4550000,주식회사 디엔소프트,에듀테크
2026,나주북초등학교,1인수의,물품,"[카드, S2B]2026. AI·디지털 활용 선도학교 코스웨어 및 에듀테크(소중한글) 구입",2026-04-15,1728000,(주)에이치투케이,에듀테크
2026,나주북초등학교,1인수의,물품,"[카드, S2B]2026. AI·디지털 활용 선도학교 코스웨어 및 에듀테크( 캡컷 프로 외",2026-04-15,1519000,클라스온 주식회사,에듀테크
2026,순천왕지초등학교,1인수의,물품,[S2B] AI 기반 교우관계분석서비스 사회정서관련 에듀테크(우리반 관계읽기) 구입,2026-04-16,3000000,(주)퓨전소프트,에듀테크
